,np_id,bf_id,p,phi,a_33,R_bd,np_id_s,k_p,rho_p,cv_p,bf_id_s,k_f,cv_f,rho_f,mu_f,rho_nf,k_nf,c_nf,combo_name,psi_c,mu_nf_enhancement,mu_nf,T_out,wt fraction,Velocity1,Velocity,HTC,m_flowrate,deltaT,Q_out,Q_out_check,W_out,Reynolds,Prandtl,T_in,FOM Standard,FOM User,FOM Mouromtseff,FOM k/mu enhancement,T_outcheck,Shear Rate,FOM Standard normed
10,3.0,0.0,1.0,0.079,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,968.5526315789474,0.18803816145854388,1714.0646651270208,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.397641495844875,0.008952344200268381,30.0,0.24779241950821898,0.12227915913544413,0.11406454562336525,267.9207004470551,0.005166915554952691,0.5645617341190045,5.000000000000001,4.999999999997552,0.0002578047259497788,80.53262171219636,81.60522707045232,29.435438265880997,0.6198400166335467,0.6198400166325355,0.9461549153413621,0.6441333676478993,29.999999999995104,139.83180148352378,0.6198400166335467
11,3.0,0.0,1.0,0.087,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,986.3078947368421,0.19219867987067787,1688.727257688829,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.6047383152354575,0.00972967562126076,30.0,0.26766489593033027,0.12197303551134024,0.11379485914157146,267.9207004470567,0.0052491938997112535,0.5640503532143499,5.000000000000002,4.999999999997582,0.0002788665345723994,75.27859406631988,85.48845622222319,29.43594964678565,0.5730256800657131,0.5730256800647902,0.9322048181039368,0.6057851339347844,29.99999999999516,139.50119264815876,0.5730256800657131
12,3.0,0.0,1.0,0.095,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1004.0631578947368,0.19643074493807258,1664.2859539135725,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.8240774382271465,0.01055418166391586,30.0,0.28683454595013946,0.12161340762848073,0.11347795527012368,267.92070044705866,0.0053288070723698224,0.5637831079503497,5.000000000000001,4.99999999999762,0.0003008155773202954,70.4502725092373,89.4217262366184,29.43621689204965,0.5312147962695833,0.5312147962687405,0.9190835673479415,0.5707572950630723,29.99999999999524,139.11269998376886,0.5312147962695833
13,3.0,0.0,1.0,0.103,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1021.8184210526316,0.20073621820263213,1640.6940413246764,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.0556588648199448,0.011426150588484488,30.0,0.3053380068041752,0.1211980058882456,0.11311179359097767,267.92070044706094,0.005405539935448514,0.5637717672043856,4.999999999999999,4.999999999997662,0.0003235701680769935,66.01101069095876,93.3903077066096,29.436228232795614,0.4938579059083528,0.49385790590758355,0.9067854010006113,0.5387563067610399,29.999999999995325,138.66382214053192,0.4938579059083528
14,3.0,0.0,1.0,0.111,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1039.5736842105264,0.20511702635080295,1617.9079987241732,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.29948259501385,0.01234588008205548,30.0,0.32320941276535425,0.12072599537325615,0.1126955900401407,267.9207004470635,0.005479231657680607,0.5640226176042251,5.000000000000001,4.999999999997709,0.0003470472847324444,61.92626026475051,97.38098533997601,29.435977382395777,0.4604493181501582,0.46044931814945506,0.8952924507685569,0.5095023953699933,29.999999999995417,138.15359793388367,0.4604493181501582
15,3.0,0.0,1.0,0.118,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1057.328947368421,0.20957516408838614,1595.8872282439613,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.5555486288088645,0.01331367616055011,30.0,0.3404806052988539,0.12019761643749118,0.11222950145898687,267.9207004470663,0.005549765331377584,0.5645380068406435,5.0,4.999999999997762,0.0003711631139008892,58.16394780989054,101.38188767747911,29.435461993159358,0.4305322367340311,0.43053223673338886,0.8845789547826338,0.48273456716292484,29.999999999995524,137.5822196357678,0.4305322367340311
16,3.0,0.0,1.0,0.126,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1075.084210526316,0.21411269716894357,1574.5938139484788,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.8238569662049864,0.014329852122676833,30.0,0.3571813223933498,0.11961390377528096,0.11171437938031173,267.92070044706946,0.005617059499272835,0.5653175123698735,5.0,4.999999999997821,0.00039583356357603193,54.6946139124089,105.38233745829538,29.434682487630127,0.40369918148748335,0.4036991814868972,0.874614318902923,0.4582128731663685,29.999999999995644,136.95073114079827,0.40369918148748335
17,3.0,0.0,1.0,0.134,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1092.8394736842106,0.2187317655854563,1553.9923039691387,Isoparaffin Mixtures-Al2O3,0.8972525875737437,4.104407607202216,0.015394727574166081,30.0,0.3733393694359695,0.11897646782566001,0.11115157874521356,267.9207004470729,0.005681061262202781,0.5663588198484086,5.000000000000001,4.999999999997884,0.00042097473510410005,51.49140118853249,109.3727200890215,29.433641180151593,0.3795897290164041,0.3795897290158687,0.865365313317839,0.43571892469711426,29.999999999995765,136.2607934721584,0.3795897290164041
18,3.0,0.0,1.0,0.142,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1110.5947368421052,0.22343458693559717,1534.0495135370807,Isoparaffin Mixtures-Al2O3,0.8972525875737437,4.397200551800554,0.016508627530764375,30.0,0.3889807736964073,0.1182873253926291,0.11054280992932247,267.9207004470766,0.005741740683290236,0.56765837896772,4.999999999999999,4.9999999999979545,0.0004465033503140723,48.52995077847667,113.34436794261241,29.43234162103228,0.35788686805712755,0.35788686805663944,0.8567976265315801,0.41505533919094095,29.99999999999591,135.51450338045788,0.35788686805712755
19,3.0,0.0,1.0,0.15,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1128.35,0.22822345997173496,1514.7343466123102,Isoparaffin Mixtures-Al2O3,0.8972525875737437,4.7022357999999995,0.017671881602162896,30.0,0.40412992422563926,0.11754876895939378,0.10989002476501955,267.9207004470805,0.005799086248895002,0.5692118898801201,5.0,4.9999999999980265,0.0004723371326324473,45.788247357583025,117.28945847800884,29.43078811011988,0.3383127740356284,0.3383127740351833,0.8488769459026863,0.39604457125889386,29.999999999996053,134.71425361829603,0.3383127740356284
20,3.0,0.0,5.5,0.0,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,791.0,0.15,2030.0,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.0,0.0046,30.0,0.0,0.1252794823188713,0.12527948231887123,267.92070044718616,0.004634617499427917,0.5314471339859547,5.0,4.999999999999999,0.0001597976856209178,140.5831631922149,62.25333333333333,29.468552866014047,1.0,1.0,1.0,1.0,30.0,153.58019975299484,1.0
21,3.0,0.0,5.5,0.008,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,808.7552631578948,0.1591356594427187,1992.1640793031524,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.0846737833795013,0.0040617219198169924,30.0,0.029675231919095945,0.12016465232971388,0.11220041712240436,267.9207004470661,0.0042439382373881925,0.5913925433080935,5.000000000000001,4.999999999997758,0.00011317535952789282,145.79281239001884,50.8472867559282,29.408607456691907,1.4119476738356165,1.4119476738335075,1.1158905027465522,1.2015003289860682,29.999999999995516,137.54656512842672,1.4119476738356165
22,3.0,0.0,5.5,0.016,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,826.5105263157894,0.16841297601070004,1955.953756121169,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.1815898703601107,0.004451876565436636,30.0,0.05807548539516165,0.11572778560091967,0.10827889564882964,267.9207004470872,0.004185522397285786,0.6107475751716248,5.0,4.999999999998152,0.00011552700190745092,131.18488573236425,51.70423857007527,29.389252424828374,1.3832063758473736,1.3832063758456716,1.1228029796702064,1.1601095676728228,29.999999999996305,132.73916937535103,1.3832063758473736
23,3.0,0.0,5.5,0.024,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,844.2657894736842,0.17783527024153634,1921.2664694642808,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.2907482609418284,0.004889797160190113,30.0,0.085281200420172,0.11182444235202277,0.10481752378133075,267.92070044710346,0.00413876293175135,0.6287990113844123,4.999999999999999,4.9999999999984555,0.00011890808597411209,118.10191842221616,52.8275595363909,29.371200988615588,1.3438756860968053,1.3438756860954226,1.1267114718203346,1.1153049452590682,29.999999999996913,128.49587132693784,1.3438756860968053
24,3.0,0.0,5.5,0.032,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,862.021052631579,0.18740596727092743,1888.0081082401211,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.4121489551246538,0.005376120136593429,30.0,0.11136618961559126,0.1083431262673756,0.1017212225636049,267.9207004471162,0.00410097297352717,0.6457720468848389,5.0,4.9999999999986935,0.00012312460794324442,106.4376280152643,54.16134051957689,29.35422795311516,1.2978533559642134,1.2978533559630816,1.1283405678841911,1.0690081664141209,29.999999999997385,124.70011362813592,1.2978533559642134
25,3.0,0.0,5.5,0.039,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,879.7763157894736,0.19712860098396862,1856.0921585929436,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.5457919529085873,0.005911409309174744,30.0,0.13639830698592645,0.10519791573333295,0.09891629803721887,267.92070044712625,0.0040700297544971654,0.6618702857458814,5.0,4.999999999998881,0.00012802049237088398,96.06911689957306,55.65970848585729,29.33812971425412,1.2482195831427763,1.248219583141845,1.1282966323315213,1.0226456637775347,29.999999999997762,121.26155480684399,1.2482195831427763
26,3.0,0.0,5.5,0.047,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,897.5315789473684,0.20700681836572904,1825.4389524485282,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.6916772542936287,0.006496173152259605,30.0,0.16044003729527181,0.10232261343201872,0.09634570837083012,267.92070044713444,0.004044264725835868,0.6772719906972005,5.0,4.999999999999034,0.00013346736726205027,86.86788119662683,57.28491267874216,29.3227280093028,1.1972790720234296,1.1972790720226587,1.127072385346485,0.9772228891929837,29.999999999998067,118.11026724451105,1.1972790720234296
27,3.0,0.0,5.5,0.055,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,915.2868421052631,0.2170443840623703,1795.975003522048,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.8498048592797782,0.0071308772336220365,30.0,0.18354901684545258,0.09966615999834785,0.0939652910160682,267.9207004471411,0.004022371193102896,0.6921298356048132,5.0,4.999999999999158,0.00013935759379545007,78.70755683008446,59.00579883739088,29.307870164395187,1.1466736850771824,1.1466736850765409,1.125059180506171,0.9334093912779153,29.999999999998316,115.1921120440504,1.1466736850771824
28,3.0,0.0,5.5,0.063,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,933.042105263158,0.22724518516479067,1767.6324191383026,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.020174767867036,0.007815953154144885,30.0,0.20577849479348817,0.0971890776532637,0.09174079904997537,267.9207004471469,0.004003328464423033,0.7065726483329354,5.000000000000001,4.9999999999992655,0.00014559945111767772,71.46880529051954,60.796589251006836,29.293427351667063,1.0975157144772798,1.0975157144767431,1.1225622286822723,0.8916190012420844,29.99999999999853,112.46510588008888,1.0975157144772798
29,3.0,0.0,5.5,0.071,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,950.7973684210526,0.23761323622756333,1740.3483779542378,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.202786980055402,0.008551804996148547,30.0,0.22717774278098993,0.09486073587429854,0.0896455992975347,267.9207004471516,0.00398634066052321,0.7207080983284706,4.999999999999999,4.999999999999353,0.0001521137567366098,65.04199679834902,62.635904421479424,29.27929190167153,1.0505143587875025,1.0505143587870513,1.119815924556248,0.8520781185095249,29.999999999998707,109.89659912586045,1.0505143587875025
30,3.0,0.0,5.5,0.079,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,968.5526315789474,0.2481526845367838,1714.0646651270208,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.397641495844875,0.009338814007870126,30.0,0.24779241950821898,0.09265726184444054,0.08765889895833164,267.9207004471557,0.003970787996240012,0.734625673421178,5.0,4.999999999999431,0.00015883145047628915,59.328343110768884,64.50597596783469,29.265374326578822,1.006083399362854,1.0060833993624723,1.116997803129384,0.8148803105742151,29.999999999998863,107.46110187366445,1.006083399362854
31,3.0,0.0,5.5,0.087,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,986.3078947368421,0.25886781564134703,1688.727257688829,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.6047383152354575,0.010177342043432356,30.0,0.26766489593033027,0.09055994986096882,0.0857643868128204,267.92070044715916,0.003956188350391556,0.7483995732735279,5.000000000000001,4.999999999999495,0.00016569183115450236,54.240019200994574,66.39201121617388,29.251600426726473,0.9644270602086084,0.9644270602082843,1.1142405264691495,0.7800281231703572,29.999999999998987,105.13861818873417,0.9644270602086084
32,3.0,0.0,5.5,0.095,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1004.0631578947368,0.26976305916315324,1664.2859539135725,Isoparaffin Mixtures-Al2O3,0.8972525875737437,2.8240774382271465,0.011067734125050726,30.0,0.28683454595013946,0.08855405306058632,0.08394919544791664,267.92070044716206,0.003942167140373141,0.762091333510556,5.000000000000001,4.999999999999549,0.00017264124031875436,49.69967644010434,68.28167838514713,29.237908666489442,0.9256055234883451,0.9256055234880672,1.1116418009414997,0.747464089836797,29.999999999999098,102.91337390090844,0.9256055234883451
33,3.0,0.0,5.5,0.103,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1021.8184210526316,0.28084299490279174,1640.6940413246764,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.0556588648199448,0.012010320384726686,30.0,0.3053380068041752,0.08662786609339394,0.08220310982224777,267.92070044716473,0.003928433798592545,0.7757521084340342,4.999999999999999,4.999999999999599,0.00017963205616402966,45.63962755517294,70.16468791198426,29.224247891565966,0.889583346276456,0.889583346276218,1.1092723787147731,0.7170931527609096,29.9999999999992,100.77284638425168,0.889583346276456
34,3.0,0.0,5.5,0.111,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1039.5736842105264,0.29211235925838186,1617.9079987241732,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.29948259501385,0.013005417565218204,30.0,0.32320941276535425,0.08477202826019264,0.08051796374798419,267.9207004471669,0.003914763442143505,0.7894246044999383,5.0,4.999999999999639,0.0001866219058974483,42.00088764653084,72.03245066020132,29.21057539550006,0.85626435360021,0.8562643536000052,1.1071824023378605,0.6887985184380413,29.99999999999928,98.70702470373384,0.85626435360021
35,3.0,0.0,5.5,0.118,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1057.328947368421,0.3035760519764738,1595.8872282439613,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.5555486288088645,0.01405333020580048,30.0,0.3404806052988539,0.08297899331621948,0.07888717921882833,267.920700447169,0.003900982599292889,0.8031446895397886,5.000000000000001,4.9999999999996785,0.00019357303456606932,38.73218591233253,73.87779781611407,29.19685531046021,0.8255162501281992,0.8255162501280221,1.10540637416609,0.6624526327647702,29.999999999999353,96.70784487710932,0.8255162501281992
36,3.0,0.0,5.5,0.126,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1075.084210526316,0.31523914325522234,1574.5938139484788,Isoparaffin Mixtures-Al2O3,0.8972525875737437,3.8238569662049864,0.015154351600508069,30.0,0.3571813223933498,0.08124262517582394,0.0773054141426866,267.92070044717076,0.003886958091376425,0.8169427167242819,5.0,4.999999999999711,0.00020045178807205638,35.789014894150974,75.69475046200479,29.18305728327572,0.7971876287951861,0.7971876287950326,1.1039670146255707,0.6379246028691439,29.999999999999424,94.76875803016786,0.7971876287951861
37,3.0,0.0,5.5,0.134,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1092.8394736842106,0.32710688122146897,1553.9923039691387,Isoparaffin Mixtures-Al2O3,0.8972525875737437,4.104407607202216,0.01630876459027436,30.0,0.3733393694359695,0.07955788876544069,0.075768292320674,267.92070044717235,0.0038725883632559147,0.8308446057619504,5.0,4.9999999999997415,0.00020722818123121244,33.13275260235318,77.47832930292809,29.16915539423805,0.7711194716447632,0.7711194716446307,1.1028782386321345,0.6150850749770348,29.99999999999948,92.88439937781875,0.7711194716447632
38,3.0,0.0,5.5,0.142,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1110.5947368421052,0.3391846998048982,1534.0495135370807,Isoparaffin Mixtures-Al2O3,0.8972525875737437,4.397200551800554,0.017516842232146695,30.0,0.3889807736964073,0.07792061288148054,0.0742721958769512,267.9207004471738,0.0038577967122117814,0.8448727218860816,5.0,4.999999999999767,0.00021387553053859795,30.729873018761335,79.22439697423631,29.15512727811392,0.7471527257863622,0.7471527257862467,1.1021474407259182,0.5938093173129803,29.999999999999535,91.0503337636916,0.7471527257863622
39,3.0,0.0,5.5,0.15,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,1128.35,0.35147822703408804,1514.7343466123102,Isoparaffin Mixtures-Al2O3,0.8972525875737437,4.7022357999999995,0.018778848376089417,30.0,0.40412992422563926,0.07632730765063603,0.07281410518506098,267.9207004471751,0.003842525989116846,0.85904658879614,5.0,4.999999999999792,0.00022037013725586258,28.551248479189745,80.92952688739014,29.14095341120386,0.7251331219864121,0.7251331219863122,1.1017772428962755,0.5739790541559269,29.999999999999584,89.26285942572692,0.7251331219864121
40,3.0,0.0,10.0,0.0,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,791.0,0.15,2030.0,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.0,0.0046,30.0,0.0,0.1252794823188713,0.12527948231887123,267.92070044718616,0.004634617499427917,0.5314471339859547,5.0,4.999999999999999,0.0001597976856209178,140.5831631922149,62.25333333333333,29.468552866014047,1.0,1.0,1.0,1.0,30.0,153.58019975299484,1.0
41,3.0,0.0,10.0,0.008,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,808.7552631578948,0.1677816911834865,1992.1640793031524,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.0846737833795013,0.004096748881532717,30.0,0.029675231919095945,0.11397239505281684,0.10672359949022567,267.9207004470948,0.004036779686960988,0.6217414925957852,5.000000000000001,4.999999999998294,0.00010327923815583225,137.49058173385103,48.64294730936716,29.378258507404215,1.547239198064262,1.5472391980625038,1.1514988468107366,1.25594839837207,29.999999999996586,130.8325307918239,1.547239198064262
42,3.0,0.0,10.0,0.016,10.0,1e-08,Al2O3,35.0,3040.0,755.0,Isoparaffin Mixtures,0.15,2030.0,791.0,0.0046,826.5105263157894,0.18583007508814706,1955.953756121169,Isoparaffin Mixtures-Al2O3,0.8972525875737437,1.1815898703601107,0.0045206859902044184,30.0,0.05807548539516165,0.10488108973175718,0.0986333479311335,267.9207004471273,0.003812673600070127,0.6704737732917398,5.0,4.9999999999988995,9.734298155255936e-05,117.67996513841858,47.58246338000146,29.32952622670826,1.6415943201270926,1.6415943201258902,1.1907179003902675,1.2606027009436576,29.999999999997797,120.91468608573835,1.6415943201270926
